X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49
-2.8505000359941812,2.4522772687803838,5.843036155512129,1.2913504332254746,12.673656827952367,16.31038647837618,-1.9579362091700343,-4.5186407184672905,6.777462827321516,2.21188436330114,-5.564928792149925,-2.923659316864788,-10.66725343416582,-0.3998902292190248,-24.300460609734998,4.384500540666971,-1.4684412369027857,0.03204280112168823,-6.931287703728935,1.5314408318989692,0.41278586259661965,1.2471740508112632,2.0525095075214694,-13.728193090111896,2.3578285619801864,2.122575064810503,-7.123655596004055,6.7826283638718845,0.40707460255552486,-2.0587846887352574,-0.20742185250674666,-2.1023191044931475,-0.27764806096983885,0.7651706319215673,-1.001050060361956,0.1201913199624059,0.7225673252195157,1.5913658765183214,3.792012566525899,0.8352790501000524,-0.3046245581699747,0.8968932921840423,-13.124631009321185,10.737163404936208,-3.950053094263901,1.8687447472162395,1.873525942232412,4.531215079315147,-0.40075528499073976,3.442817205437278
-0.512094400455906,-3.6650307790813956,-2.2597397934679213,0.3816840958450606,14.249662029991303,5.391431824301929,-0.8054210187056254,-3.5337429789505634,4.757624590067665,0.9007596361754273,-4.696448301489138,4.733370964609062,-0.27538915126034524,-0.5707441874373287,5.889084637367437,0.8182617980160865,1.2700457052114422,-0.6482608956241779,-3.087450427883838,1.1428301770403357,-1.4711453415367934,0.7166673556513162,-2.6160457421345193,-1.1083467179809996,1.5338914012528408,1.6976209741308388,0.6314917749331348,-7.530963377659659,0.02131523236002042,-0.464654501798011,-0.7298543636993052,-0.6435145069320443,4.898772310071226,-0.03844750430432953,-0.6481812321881104,-0.6975350969840717,0.8816694003605756,-0.3335354954737246,-4.176700671818585,-0.45123838307313,-1.2857350476665137,-0.3473838426496838,-7.603089468559035,7.559977431967973,3.6209564305962054,0.3889265726886155,1.0252919584393494,1.956151539788604,-0.937708245879413,-9.129865882930599
4.662653767517213,17.774071655578428,-2.660203774485227,0.6312834036786632,9.517516494439688,1.9533744235655475,4.543567025326827,1.0358709873244578,-5.368096267500559,-1.4464945241925289,-1.654005342862693,2.658203045434251,14.30809564421919,-0.5671327694779249,6.8742574618705286,1.5264749426387185,0.9701659358747207,-0.29924138803249367,0.21329110982264154,1.9318291298669241,-0.843362142877522,1.0934264588318792,-0.8863146876565657,-8.545682455632964,-1.1542893576209117,0.9755412557483908,2.9694644931693954,-3.9501620240768696,0.5862406144612698,-2.6548653246247738,-5.573990114814329,0.43703347066060816,-26.37194642566908,-0.19894518630901148,5.790907756018158,-1.2983964757723259,0.538069753363475,-1.3441951849813576,-2.9668494869384783,-0.7177644623177929,0.9837574717800202,2.184509655263315,-8.524039756535306,-1.061894587445546,2.709264248431345,-0.6572520914726714,0.11118829463182234,-2.2390078145425316,-0.0243556378871991,-3.461731313188113
-2.9246379833181457,-7.097803624970996,-0.2934980805840577,0.283434285491673,13.061497946906869,3.618617053550738,-0.7349143696753387,-6.770708698689315,0.14956980802426445,0.32542768724518956,1.2532533682215592,-0.5663967808012527,0.17862427761895439,1.6772121809696081,6.842051894354607,0.9652101586736908,1.0819599700567053,-0.03798446122713461,-4.345464102943912,-1.181032995517216,1.01896293859962,-0.3321977620107099,-1.8413980180894234,-6.206183765271371,0.2292078676328837,-0.9324863563477206,0.7720641066263152,-7.264634777172372,-2.6227564012741773,1.430179404522682,0.46838577328632813,-0.03729165967013534,10.975779136388581,0.7445649143883937,3.002338017596357,1.931219736974027,1.8604702608048618,-2.4911813125060362,-1.3556839059702146,-0.19377317620793533,-0.11577769955693255,0.0036986401805501057,1.3737681478273234,-3.0866473019688323,0.4000690054047164,2.3192243191268562,-1.7031668961135296,0.39740384125241,0.7645349910678733,2.957816199232079
-4.140460209211668,-17.907881642214782,4.811366469499218,-0.7962622176877711,-18.44323756088705,2.4118159368956045,-4.469824425530118,3.5577773753328383,4.157140896118472,1.1047092200315367,1.8719684426384262,-4.213445480234258,-16.084549048320305,-0.3528229560677795,-12.910967254445415,-0.7547311554935769,0.003933004945588708,2.5142709603594775,2.08226336133393,-0.03114755965627647,2.85986678832163,-0.19465091407651297,2.6455652242096566,20.214168332164956,1.4583885074938494,-1.0202924983034372,-5.440875526419801,13.19260083494523,2.065279563150261,-0.1716829861740858,4.129579571422564,-0.49487179637520845,24.961477097209986,-1.9995240605133329,-9.587958305156132,1.8604113563545468,-0.3493233443472093,-1.316818898817004,1.9176889810483673,1.2712961684073902,-0.3155444706647492,-0.9579757336803116,7.578749325029199,3.1509892900336682,-1.5277986636706047,-0.6037725141821525,2.5739428487463583,2.8221561148116496,0.8017106716230972,4.411592610128563
0.6844228378097792,-5.454259722596097,1.4651612535847032,-1.282541059620745,15.120856270732297,14.000798880410462,0.9881999086678288,-12.163721298838576,-2.3835090465494284,-0.571230229030304,0.8272459879023825,-0.6811415362294134,1.3085578153449862,-0.6236131214727102,5.255176833410003,-3.3523304136897742,-0.7969752493770675,0.23777285767525072,-6.668236897821009,-4.053763248861805,0.4614112943037922,0.102726682142806,1.022534736089546,-22.672535489902316,-2.1254027274822143,1.9864365212120019,3.2986136285344445,-9.182332069286739,0.8653830179662872,-0.5849107868861482,2.544162642142046,0.8305737121721968,9.696541347940961,0.21113471845569023,0.5399812009433662,-0.13512667352519767,-0.4740432524882008,-1.6522089169371443,0.5942724793429216,-0.2788666634782173,0.8988589458728956,-1.1358145220392757,8.23397083572716,-10.240640838454041,-2.031742586716696,4.661118229614004,-1.2967880489787063,-1.3884333941585032,-1.0422262920368832,0.15707032134496468
-2.650304904794525,3.226938762334405,1.4739534246239168,1.0814643681864702,-14.697792517480263,-0.10537383923362986,-1.5317791947233674,1.0815296263375962,-2.392317656872198,-0.8281598770909177,3.8531246598362516,-1.5421306322593333,-6.2864566017346295,0.9719587035021456,-12.217666651269337,1.2635627606794722,-0.969115166215774,-0.7278789074002732,-0.21958628594408336,1.6613415284931918,0.2013380305041289,1.7014560963304972,0.7744223048336341,0.297385355807505,0.6914031377866555,-0.08440714108442142,-1.9400757880368764,4.002052819788817,1.666576104498331,0.1905213574204514,-0.4836372518793604,-1.1342535866363936,-3.1775811783578805,-0.9532765843833386,-2.270361702016737,-0.32232107781463026,1.0486733052284014,-1.352783915349296,1.3982867580294087,1.3005029551505123,-1.518525384766488,1.4988664297038041,-0.49028678141502124,-4.778003442381253,0.5234323887866996,-1.890774174936116,1.3089002353396515,-1.6272472282247838,0.09944835338047674,6.898694999439534
3.2396671032991526,-3.9600944283808253,-1.1060699432444379,-2.2693339600025224,-5.186500990903064,0.9246543060763632,0.6564220038523805,3.531458190623975,-3.991103490410305,-1.1178600825523062,-0.03988109690566666,-0.9217120426679225,-1.727040415633868,-1.352606629266065,6.959818439489565,-6.053869624582064,-0.2306902143130434,-1.2020470627925415,1.8563049881036362,-2.353198415439249,-0.36602094594979506,-1.8606080678250934,-0.263623405999217,8.984635605120173,-1.6938830268345355,-1.5618207761724907,3.3727683672914215,2.820449624990488,-0.3844685488503119,-1.8344480087253399,2.060818759442897,0.7029004720697445,3.4364737321433623,0.394183389677431,2.530554727850205,-2.4954794848577873,-2.389763397423014,-1.7243617742339705,-1.4293236834188345,-0.6769627157035167,1.2379349770339212,-2.466697857989508,5.250492134501799,-2.9076514067957797,-1.3233861887017961,-1.0697796492601928,-2.5296239126562354,-2.019355974942169,0.7469564153077186,-5.693718792491825
0.4164870785705155,-0.3229560280951502,-0.9849996086410026,-0.7590885871124237,50.87435113121347,26.898400495766467,0.8899905296324058,-24.516619219197693,4.449704688042656,-0.2720092411535401,-2.9863367627225914,1.5950304592166957,6.762020295339689,-0.4889773656253466,8.086853993297268,-1.3903163612376965,1.6675044492428712,-0.16954832472346965,-14.399589835446674,-1.313574623275534,-0.03673123643520909,-0.35980793689129187,-0.8227406694577379,-43.15884779561764,-0.3067265402630366,0.3594871864367738,2.478004492732952,-27.45130798677953,1.4346137004872581,-0.13168144218796676,-0.4360592362232085,-0.037853828674318746,-1.0272226289189281,-2.02268061453834,1.052042898098172,0.3324679253636647,-0.3788338255774507,0.15280783328072184,-0.26371817813063614,-0.36662535711478283,1.0549683541184007,-0.1182276266098542,-2.2618632185355727,-3.816204288473897,2.2565161933053393,5.182248298961963,-0.16574325388187433,2.1842175700852193,0.16389285911252321,-3.2898646469545634
-1.656197979641897,-8.921843266739334,-3.7739370672436374,-0.3770192963165872,0.7992416805100773,-19.01355710837726,-0.7950531857559542,7.2937454967941395,0.9210564018501302,-0.08424899277844555,0.07252896876917547,2.0870024864431915,4.022281786277033,0.06398818323040924,21.65847589985598,-0.05835281951117294,1.5197494147710082,1.037518287905263,4.8983773180343055,1.364380341155206,-0.5469304025143502,-0.8097800889211589,-2.942801025687392,22.3635512252242,1.9545425142790849,-2.2211464177509996,0.6094791750149497,0.5966195633111491,0.45363455824434834,-1.3311092932323327,-3.123867305036,0.2960296380450975,14.497545314351537,0.7154060840739399,10.325302679380027,1.467637149871784,3.146802599282883,-0.3059861542125488,-5.733839752445002,-2.314154465001705,-1.5137806529693825,-0.12868222127510193,-7.961066210716664,2.3110300268046173,1.9229816742163957,-1.086506005866852,-3.92965019534497,0.29152119538762294,1.654994584204156,-6.561945177685072
